Date,Open,High,Low,Close
12/29/2020,"727.25","738.97","688.86","723.94"
12/28/2020,"676.53","746.50","676.53","726.77"
12/27/2020,"646.98","714.52","625.00","676.41"
12/26/2020,"618.87","651.83","616.05","647.00"
12/25/2020,"604.61","633.24","604.59","618.92"
12/24/2020,"597.37","609.95","550.00","605.10"
12/23/2020,"622.40","637.95","592.70","597.37"
12/22/2020,"618.41","634.13","587.85","622.83"
12/21/2020,"632.71","648.00","599.11","618.46"
12/20/2020,"666.53","666.88","631.38","634.80"
12/19/2020,"651.21","669.00","646.97","666.95"
12/18/2020,"641.05","663.74","630.01","651.36"
12/17/2020,"630.00","676.29","628.56","641.26"
12/16/2020,"589.03","632.64","581.50","629.38"
12/15/2020,"586.20","596.49","579.31","588.63"
12/14/2020,"591.71","592.78","576.06","586.06"
12/13/2020,"570.95","595.00","564.23","591.64"
12/12/2020,"549.44","571.84","543.50","570.91"
12/11/2020,"563.72","564.41","536.01","549.44"
12/10/2020,"575.91","577.51","548.29","563.66"
12/09/2020,"565.86","577.96","530.45","576.17"
12/08/2020,"588.47","594.99","560.39","566.01"
12/07/2020,"599.41","603.77","584.76","588.61"
12/06/2020,"592.21","607.36","584.00","599.42"
12/05/2020,"580.80","597.55","561.52","592.41"
12/04/2020,"615.43","620.00","578.74","581.81"
12/03/2020,"600.00","624.00","587.57","615.43"
12/01/2020,"605.59","636.31","568.32","604.51"
11/30/2020,"568.40","614.07","563.98","605.20"
11/29/2020,"544.02","569.83","531.60","566.54"
11/28/2020,"515.99","548.50","507.10","543.92"
11/27/2020,"515.10","530.80","494.37","515.87"
11/26/2020,"577.39","579.70","481.32","512.59"
11/25/2020,"600.08","606.39","574.77","578.49"
11/24/2020,"606.14","622.72","593.00","601.02"
11/23/2020,"572.66","608.47","551.12","606.93"
11/22/2020,"544.32","576.15","512.10","573.94"
11/21/2020,"509.05","545.45","503.66","544.31"
11/20/2020,"473.00","514.53","469.62","508.87"
11/19/2020,"474.59","481.99","465.52","472.98"
11/18/2020,"480.89","494.99","460.01","474.31"
11/17/2020,"459.66","484.90","458.46","480.99"
11/16/2020,"444.01","465.99","440.50","459.25"
11/15/2020,"460.06","463.95","442.01","444.00"
11/14/2020,"472.29","478.38","452.75","460.06"
11/13/2020,"463.20","474.85","458.39","472.28"
11/12/2020,"466.51","470.00","452.96","462.55"
11/11/2020,"452.69","476.54","450.02","467.16"
11/10/2020,"447.73","455.00","439.39","451.73"
11/09/2020,"450.20","459.49","434.80","447.90"
11/08/2020,"435.83","460.23","431.00","450.45"
11/07/2020,"445.54","468.14","425.00","435.58"
11/06/2020,"413.69","449.37","413.29","447.20"
11/05/2020,"401.79","418.00","396.95","413.65"
11/04/2020,"383.39","408.55","377.35","401.11"
11/03/2020,"385.66","385.89","371.02","383.35"
11/02/2020,"397.44","404.26","378.16","385.91"
11/01/2020,"387.94","397.24","385.07","396.63"
10/31/2020,"384.38","393.14","380.86","387.94"
10/30/2020,"389.06","392.00","374.06","384.31"
10/29/2020,"385.92","394.01","380.95","389.05"
10/28/2020,"403.41","409.03","381.10","385.94"
10/27/2020,"393.00","410.33","390.52","403.95"
10/26/2020,"407.80","411.28","383.44","392.90"
10/25/2020,"412.00","417.67","404.40","408.10"
10/24/2020,"409.00","416.49","407.55","412.01"
10/23/2020,"417.85","421.08","402.22","409.40"
10/22/2020,"395.17","419.57","390.90","417.80"
10/21/2020,"368.40","398.45","367.86","395.25"
10/20/2020,"379.65","380.72","367.06","368.66"
10/19/2020,"375.92","384.07","373.14","379.65"
10/18/2020,"367.12","377.18","367.12","375.92"
10/17/2020,"366.74","370.37","363.50","367.12"
10/16/2020,"380.56","380.56","362.72","366.60"
10/15/2020,"376.75","381.43","370.47","380.56"
10/14/2020,"380.24","387.34","373.50","376.73"
10/13/2020,"387.60","395.27","374.70","380.19"
10/12/2020,"373.27","389.42","365.75","387.64"
10/11/2020,"374.42","377.40","369.30","373.72"
10/10/2020,"364.05","378.24","363.28","374.58"
10/09/2020,"351.65","366.00","347.90","364.05"
10/08/2020,"340.51","353.06","334.81","351.65"
10/07/2020,"337.28","342.69","333.02","340.51"
10/06/2020,"351.99","355.00","337.00","337.25"
10/05/2020,"351.55","355.46","349.18","351.99"
10/04/2020,"349.07","354.45","344.00","351.55"
10/03/2020,"346.54","351.09","341.90","349.07"
10/02/2020,"351.61","354.10","335.40","346.32"
10/01/2020,"356.90","369.18","345.85","351.61"
09/30/2020,"357.66","360.32","351.50","356.64"
09/29/2020,"362.73","363.77","350.40","357.72"
09/28/2020,"353.21","367.90","352.36","362.73"
09/27/2020,"353.68","362.20","347.51","353.33"
09/26/2020,"354.93","357.55","346.80","353.68"
09/25/2020,"345.67","358.00","337.84","354.90"
09/24/2020,"321.90","348.83","317.10","345.66"
09/23/2020,"344.72","346.90","314.76","321.90"
09/22/2020,"346.70","349.50","335.60","344.85"
09/21/2020,"369.55","376.31","332.46","346.59"
09/20/2020,"386.03","386.03","365.22","369.60"
09/19/2020,"380.21","387.84","377.31","386.03"
09/18/2020,"393.06","393.99","375.89","380.61"
09/17/2020,"365.72","394.20","363.49","392.15"
09/16/2020,"365.60","373.43","355.21","365.71"
09/15/2020,"376.32","382.00","362.57","365.56"
09/14/2020,"363.00","384.15","356.43","376.32"
09/13/2020,"383.63","389.77","354.00","363.00"
09/12/2020,"368.79","386.66","365.75","383.27"
09/11/2020,"365.72","372.57","356.00","368.43"
09/10/2020,"353.23","377.69","350.81","365.39"
09/09/2020,"335.63","358.97","325.93","353.69"
09/08/2020,"345.37","356.36","331.10","335.66"
09/07/2020,"351.73","359.90","323.62","344.70"
09/06/2020,"331.14","357.38","316.83","351.89"
09/05/2020,"391.78","394.50","311.04","333.29"
09/04/2020,"406.20","407.66","360.90","391.78"
09/03/2020,"436.39","450.00","391.00","405.90"
09/02/2020,"482.00","488.26","422.23","436.64"
09/01/2020,"432.27","486.00","430.04","482.44"
08/31/2020,"422.97","438.99","418.23","432.33"
08/30/2020,"405.29","427.92","398.40","423.00"
08/29/2020,"394.20","405.67","391.05","405.21"
08/28/2020,"379.43","397.87","379.00","394.21"
08/27/2020,"389.60","396.85","372.01","379.69"
08/26/2020,"377.59","393.50","377.59","389.32"
08/25/2020,"401.06","410.39","370.26","377.40"
08/24/2020,"392.67","408.64","387.82","401.41"
08/23/2020,"388.65","396.90","384.01","392.69"
08/22/2020,"395.04","397.00","379.28","388.71"
08/21/2020,"416.37","419.39","395.01","395.03"
08/20/2020,"404.75","418.51","402.92","416.30"
08/19/2020,"427.15","429.09","394.25","404.40"
08/18/2020,"437.86","440.11","415.52","427.07"
08/17/2020,"430.10","447.03","420.71","437.85"
08/16/2020,"432.28","437.08","412.90","430.72"
08/15/2020,"439.00","443.11","430.25","432.50"
08/14/2020,"415.96","444.35","413.88","438.99"
08/13/2020,"386.46","411.28","377.85","409.80"
08/12/2020,"373.00","389.44","367.17","386.61"
08/11/2020,"395.41","398.37","367.04","373.99"
08/10/2020,"393.24","400.00","387.34","395.53"
08/09/2020,"388.43","400.35","384.37","393.23"
08/08/2020,"377.54","393.51","376.62","388.49"
08/07/2020,"396.87","399.00","365.43","378.01"
08/06/2020,"400.56","407.81","392.79","396.81"
08/05/2020,"388.46","402.00","384.87","400.58"
08/04/2020,"391.00","402.85","381.51","388.46"
08/03/2020,"373.32","398.28","368.01","390.64"
08/02/2020,"386.97","415.05","338.72","374.39"
08/01/2020,"345.63","388.59","343.50","386.82"
07/31/2020,"338.67","348.01","329.01","345.73"
07/30/2020,"322.41","341.91","314.90","339.11"
07/29/2020,"320.01","325.27","313.31","322.64"
07/28/2020,"324.43","333.46","306.74","319.74"
07/27/2020,"310.35","329.50","309.67","324.25"
07/26/2020,"306.03","319.82","300.51","310.92"
07/25/2020,"286.58","308.01","278.39","305.82"
07/24/2020,"273.34","286.94","268.85","286.37"
07/23/2020,"245.90","279.81","245.56","273.34"
07/22/2020,"245.08","246.19","242.18","245.92"
07/21/2020,"236.40","246.90","235.48","245.08"
07/20/2020,"235.71","240.00","234.48","236.40"
07/19/2020,"236.35","236.35","233.41","235.71"
07/18/2020,"232.35","236.96","232.29","236.35"
07/17/2020,"232.63","234.38","231.54","232.53"
07/16/2020,"238.17","239.11","230.06","232.61"
07/15/2020,"241.39","241.42","236.64","238.17"
07/14/2020,"238.92","241.90","236.93","241.35"
07/13/2020,"238.75","245.26","237.46","238.87"
07/12/2020,"238.87","243.79","236.79","238.76"
07/11/2020,"239.29","241.69","237.74","238.71"
07/10/2020,"241.24","242.08","235.80","239.29"
07/09/2020,"246.56","248.32","238.04","241.31"
07/08/2020,"238.57","248.90","237.41","246.24"
07/07/2020,"238.25","243.69","234.61","238.57"
07/06/2020,"224.95","240.58","223.59","238.25"
07/05/2020,"229.21","229.95","223.88","225.09"
